new_order_id,mid_index,Location_idx,Location,Copyright,Date,Latitude,Longitude,PanoID,Status,Google Location,dist_to_start_point,points,SWEREF_Points
768,20168,95368,"59.34058234339623, 18.048062526119402",© Google,2023-03,59.34072157910737,18.04862212470348,qY5ha6r_21zqzQqKThtiKw,OK,"59.34072157910737, 18.04862212470348",2117.833353054215,POINT (18.04862212470348 59.34072157910737),POINT (673377.6204838536 6581961.799315179)
769,20181,173200,"59.3432753245283, 18.078850445895522",© Google,2023-03,59.34334840829155,18.07867721050252,5c6AY8dbS2335Dnv7pt05g,OK,"59.34334840829155, 18.07867721050252",2118.6993059600236,POINT (18.07867721050252 59.34334840829155),POINT (675072.566922849 6582332.769509039)
770,20238,67718,"59.31796130188679, 18.03451584141791",© Google,2023-03,59.31807821166738,18.03458047957453,e7UhuEhI0H4YiQUrRAE6Pg,OK,"59.31807821166738, 18.03458047957453",2122.28913876395,POINT (18.03458047957453 59.31807821166738),POINT (672694.31549823 6579405.530934925)
771,20311,65884,"59.330438781132074, 18.033636186567165",© Google,2023-04,59.33038035195981,18.03354415297127,sgs2tI-WU3yWY4aSwZ0x0w,OK,"59.33038035195981, 18.03354415297127",2126.982025615555,POINT (18.03354415297127 59.33038035195981),POINT (672572.9679223256 6580771.842100272)
772,20340,150707,"59.34408321886792, 18.070229828358208",© Google,2023-04,59.34403568118012,18.07054449494679,MYaryLih35Xjyu6tr-hWiA,OK,"59.34403568118012, 18.07054449494679",2128.827329249848,POINT (18.07054449494679 59.34403568118012),POINT (674606.7743739068 6582387.889421278)
773,20390,212173,"59.34004374716981, 18.091693406716416",© Google,2022-06,59.34021207309134,18.09192162768303,w15P6DNlcGYZkZjxPB_Dmg,OK,"59.34021207309134, 18.09192162768303",2132.133654276353,POINT (18.09192162768303 59.34021207309134),POINT (675841.5927870264 6582018.668359645)
774,20391,90981,"59.339953981132076, 18.045951354477612",© Google,2022-06,59.33990675554225,18.04601835572717,wdEP5QdQXRZeLbQkotWBcA,OK,"59.33990675554225, 18.04601835572717",2132.137757789612,POINT (18.04601835572717 59.33990675554225),POINT (673233.7596443803 6581864.346919)
775,20392,219516,"59.31086978490566, 18.09415644029851",© Google,2014-06,59.31078494650571,18.09456649363239,YproHc8NZaJaK69ImZvj1w,OK,"59.31078494650571, 18.09456649363239",2132.1653396454685,POINT (18.09456649363239 59.31078494650571),POINT (676144.2034941907 6578751.057187883)
776,20399,69968,"59.33313176226415, 18.035571427238807",© Google,2022-06,59.33330299917429,18.03566346060895,nzNvE8NR3ygtEjUYFWEu0A,OK,"59.33330299917429, 18.03566346060895",2132.4472364169324,POINT (18.03566346060895 59.33330299917429),POINT (672678.6419019429 6581102.573098341)
777,20427,166746,"59.30611218490566, 18.076387412313434",© Google,2022-09,59.30611046910584,18.07633782056559,oE0pgxlT00DQL7UguQPotA,OK,"59.30611046910584, 18.07633782056559",2134.5118540853605,POINT (18.07633782056559 59.30611046910584),POINT (675131.1383324481 6578182.811857586)
778,20453,210895,"59.30961306037736, 18.09134154477612",© Google,2023-03,59.30951392732266,18.09166454156007,7hNSzNbGeAxqQEPSDADNdg,OK,"59.30951392732266, 18.09166454156007",2136.697663087138,POINT (18.09166454156007 59.30951392732266),POINT (675985.6692664942 6578601.94811422)
779,20534,71684,"59.31562738490566, 18.036451082089553",© Google,2023-03,59.31557874022097,18.03652543898023,SDThp2VKY2__JVUG3kEKzw,OK,"59.31557874022097, 18.03652543898023",2140.335294531871,POINT (18.03652543898023 59.31557874022097),POINT (672817.64020416 6579132.432778166)
780,20578,176925,"59.30656101509434, 18.080433824626866",© Google,2022-06,59.30655651928797,18.0804363820566,Gi4WQim5ONG7DLqfnpgX-g,OK,"59.30655651928797, 18.0804363820566",2142.4973230670057,POINT (18.0804363820566 59.30655651928797),POINT (675362.058421305 6578243.233038386)
781,20592,181634,"59.3430060264151, 18.08201720335821",© Google,2020-07,59.34305068548202,18.08205487373418,SFc8K2DIYakX1Uf8MYY8Xw,OK,"59.34305068548202, 18.08205487373418",2143.5704111531945,POINT (18.08205487373418 59.34305068548202),POINT (675266.0872741323 6582308.52682197)
782,20601,202503,"59.34148000377358, 18.08852664925373",© Google,2022-09,59.34151276676624,18.08850592040065,iHsl8IAGaUY4oA9OolD8cw,OK,"59.34151276676624, 18.08850592040065",2144.4016110547714,POINT (18.08850592040065 59.34151276676624),POINT (675640.709473826 6582154.390918619)
783,20618,81582,"59.33770983018868, 18.041201218283582",© Google,2023-05,59.33781605910541,18.04132832086276,cJtL4B1S-RQ-YGFSZp76YA,OK,"59.33781605910541, 18.04132832086276",2145.701185578513,POINT (18.04132832086276 59.33781605910541),POINT (672977.7805806979 6581619.4972852385)
784,20685,62406,"59.328194630188676, 18.03205280783582",© Google,2023-03,59.32818319103768,18.03214102471608,4ZxAi0UmzL_HiiCVDIgJxw,OK,"59.32818319103768, 18.03214102471608",2149.2798188966985,POINT (18.03214102471608 59.32818319103768),POINT (672504.3219031381 6580523.702894281)
785,20692,157115,"59.34417298490566, 18.072692861940297",© Google,2023-04,59.34415612706424,18.07272733979257,f4vL8qjOJAdTx6AlijkYFg,OK,"59.34415612706424, 18.07272733979257",2149.7533220528335,POINT (18.07272733979257 59.34415612706424),POINT (674730.225939813 6582407.019951421)
786,20702,98377,"59.34139023773585, 18.049469973880598",© Google,2023-03,59.34143003540576,18.04973184255565,HrWFVWhH4BBPATejjYgGHw,OK,"59.34143003540576, 18.04973184255565",2150.327016688937,POINT (18.04973184255565 59.34143003540576),POINT (673437.0892215206 6582043.527407623)
787,20801,65444,"59.31849989811321, 18.033460255597014",© Google,2022-08,59.31882285453469,18.03342241132987,uuaPXMAvRKssfs_vcn9FKA,OK,"59.31882285453469, 18.03342241132987",2156.299662302861,POINT (18.03342241132987 59.31882285453469),POINT (672624.6642332695 6579485.392939859)
788,20843,168366,"59.34381392075472, 18.07691520522388",© Google,2023-03,59.34391023622771,18.07708621945994,7wgpqR--UIM5oDuDjzrLvg,OK,"59.34391023622771, 18.07708621945994",2159.0896717350047,POINT (18.07708621945994 59.34391023622771),POINT (674979.2439937438 6582391.10637828)
789,20853,66581,"59.317063641509435, 18.03398804850746",© Google,2023-03,59.31712200176256,18.03464077673068,7f0ONM8OL6QcptLmPPyhTg,OK,"59.31712200176256, 18.03464077673068",2159.799938529973,POINT (18.03464077673068 59.31712200176256),POINT (672702.5968253408 6579299.279148224)
790,20865,218630,"59.33968468301887, 18.09380457835821",© Google,2022-06,59.33971932805384,18.0939215130785,kQiURwAP3t56m3L1FaBeLQ,OK,"59.33971932805384, 18.0939215130785",2160.461921685962,POINT (18.0939215130785 59.33971932805384),POINT (675957.8252313125 6581969.120511758)
791,20875,207103,"59.30889493207547, 18.090110027985073",© Google,2023-03,59.30880865029637,18.09045115358065,wwqXSeo4RH2wWKyWnerwcQ,OK,"59.30880865029637, 18.09045115358065",2161.214871802758,POINT (18.09045115358065 59.30880865029637),POINT (675920.2759686569 6578520.260147546)
792,20892,121223,"59.34354462264151, 18.058794315298506",© Google,2022-06,59.34359944933453,18.05893779494693,RsQeWogwx2srtJEaFZW1zQ,OK,"59.34359944933453, 18.05893779494693",2162.0490866899095,POINT (18.05893779494693 59.34359944933453),POINT (673949.2918468758 6582308.960089996)
793,20900,137517,"59.34417298490566, 18.06512783022388",© Google,2022-06,59.34423286480425,18.06525648006541,uEC7Qjs6TqRzvh_hyVzF2Q,OK,"59.34423286480425, 18.06525648006541",2162.3391379703858,POINT (18.06525648006541 59.34423286480425),POINT (674305.1980960646 6582395.974174065)
794,20908,83349,"59.3385177245283, 18.042080873134328",© Google,2022-06,59.33857183083732,18.0422970673003,ZT4YVH2n_eUn8wivFJk_qg,OK,"59.33857183083732, 18.0422970673003",2163.2799790786485,POINT (18.0422970673003 59.33857183083732),POINT (673029.0088900877 6581706.117768497)
795,20978,65122,"59.331156909433965, 18.033284324626866",© Google,2022-06,59.33128958960845,18.03333269772765,F7pw5oVOwEhpB2-4xN2V-Q,OK,"59.33128958960845, 18.03333269772765",2169.4004705218103,POINT (18.03333269772765 59.33128958960845),POINT (672556.3322435687 6580872.475287498)
796,20979,63183,"59.32020545283019, 18.032404669776117",© Google,2022-08,59.32015130997478,18.03242003349041,-VM7xmSu4YmSCKf5Th49ag,OK,"59.32015130997478, 18.03242003349041",2169.4688359228876,POINT (18.03242003349041 59.32015130997478),POINT (672560.9116573601 6579630.627075527)
797,21025,104848,"59.342377664150945, 18.052460800373133",© Google,2022-06,59.3425278305462,18.05286886812776,gbPoRUrGoWX9of5bW6e4FA,OK,"59.3425278305462, 18.05286886812776",2172.848415283057,POINT (18.05286886812776 59.3425278305462),POINT (673609.8049388228 6582173.867510956)
798,21061,125007,"59.34381392075472, 18.060201763059702",© Google,2023-04,59.34394426737863,18.06057007047436,hyyiTRHg6Ee-rK83xpbG4Q,OK,"59.34394426737863, 18.06057007047436",2175.8035364767393,POINT (18.06057007047436 59.34394426737863),POINT (674040.3053747722 6582351.597747864)
799,21064,202259,"59.307907505660374, 18.08852664925373",© Google,2022-06,59.30814603556388,18.08888444480198,elJ6vEfH044OExz2l7p3FA,OK,"59.30814603556388, 18.08888444480198",2176.0400332018476,POINT (18.08888444480198 59.30814603556388),POINT (675834.5559945209 6578442.387804308)
800,21079,68785,"59.31625574716981, 18.035043634328357",© Google,2023-03,59.31623146011636,18.03511601939238,rE_mVwdgEz92zciSgzzADQ,OK,"59.31623146011636, 18.03511601939238",2177.4169799342435,POINT (18.03511601939238 59.31623146011636),POINT (672734.1498569536 6579201.41130328)
801,21172,142051,"59.3445320490566, 18.066887139925374",© Google,2022-06,59.34450737335794,18.0669435115939,BJcyscyVlq8ilG_UP7FWnQ,OK,"59.34450737335794, 18.0669435115939",2184.6150753639495,POINT (18.0669435115939 59.34450737335794),POINT (674399.6788245076 6582430.939902284)
802,21177,73286,"59.33537591320755, 18.03715480597015",© Google,2022-06,59.33574603423522,18.03733111138068,-5B0QkBSVL81MX0C6_kzRQ,OK,"59.33574603423522, 18.03733111138068",2184.8087994063385,POINT (18.03733111138068 59.33574603423522),POINT (672761.0526021547 6581378.763498799)
803,21179,131885,"59.3442627509434, 18.06284072761194",© Google,2023-03,59.34428421075661,18.06307709289316,RXEQzoJjvSQJhmJc9fOFdQ,OK,"59.34428421075661, 18.06307709289316",2184.856823033605,POINT (18.06307709289316 59.34428421075661),POINT (674181.0613992977 6582395.98360331)
804,21197,164269,"59.34408321886792, 18.075331826492537",© Google,2023-04,59.34431258947365,18.07548711569989,DgS45AZFDhNvkE_bQb8ifg,OK,"59.34431258947365, 18.07548711569989",2186.6302179128197,POINT (18.07548711569989 59.34431258947365),POINT (674886.2831002106 6582431.677932018)
805,21202,69626,"59.33456801886793, 18.035395496268656",© Google,2023-03,59.33449397555781,18.03579422258813,lQklTkLBsDn29I6sdvjbFQ,OK,"59.33449397555781, 18.03579422258813",2187.1552481556373,POINT (18.03579422258813 59.33449397555781),POINT (672680.0308689165 6581235.445676055)
806,21211,217326,"59.30961306037736, 18.09345271641791",© Google,2023-03,59.30962615116925,18.09341798027929,rs5fjor-fVzUeXeLI7HDLQ,OK,"59.30962615116925, 18.09341798027929",2187.771784900111,POINT (18.09341798027929 59.30962615116925),POINT (676084.8527623238 6578619.0712360935)
807,21258,62020,"59.32945135471698, 18.03187687686567",© Google,2022-06,59.32945016419934,18.03188549078796,FmrvIUVoFSRB8l4yRQrHog,OK,"59.32945016419934, 18.03188549078796",2191.604415171952,POINT (18.03188549078796 59.32945016419934),POINT (672483.3675693675 6580664.031490275)
808,21289,91711,"59.3407618754717, 18.04630321641791",© Google,2022-06,59.34079544306814,18.04650960021003,OAzz3DMk0bxBdIb7COJKvg,OK,"59.34079544306814, 18.04650960021003",2193.738337974079,POINT (18.04650960021003 59.34079544306814),POINT (673257.1575855893 6581964.519219383)
809,21384,76548,"59.33708146792453, 18.038738184701494",© Google,2023-03,59.33688003415191,18.03859269035214,XJzjV__qittrD_Kb8ZAsYQ,OK,"59.33688003415191, 18.03859269035214",2199.283493500655,POINT (18.03859269035214 59.33688003415191),POINT (672827.0158577675 6581508.2307335725)
810,21402,113765,"59.34345485660378, 18.05597941977612",© Google,2023-04,59.34347587171022,18.05603458396201,Fz76S3ILqCtceGmfK4OtJA,OK,"59.34347587171022, 18.05603458396201",2200.150857924218,POINT (18.05603458396201 59.34347587171022),POINT (673784.9049300816 6582287.625904522)
811,21428,147111,"59.34480134716981, 18.068822380597016",© Google,2022-06,59.34470125667047,18.06923954492387,VyncVYRjCZMw8aEoZsiUng,OK,"59.34470125667047, 18.06923954492387",2201.9067415193513,POINT (18.06923954492387 59.34470125667047),POINT (674529.1860462297 6582458.532530885)
812,21445,87488,"59.339953981132076, 18.044192044776118",© Google,2012-07,59.33995855690133,18.04417317902303,qgPzwM_pxj9RqUdd7hCf3Q,OK,"59.33995855690133, 18.04417317902303",2203.485566183425,POINT (18.04417317902303 59.33995855690133),POINT (673128.604123203 6581865.311516639)
813,21451,172010,"59.305753120754716, 18.078498583955223",© Google,2022-11,59.30570165253263,18.07840645464626,iDOywlO3MvAOyUVCyL-fmw,OK,"59.30570165253263, 18.07840645464626",2203.815727309803,POINT (18.07840645464626 59.30570165253263),POINT (675250.9520122103 6578142.760984185)
814,21494,65136,"59.33241363396226, 18.033284324626866",© Google,2022-09,59.3323898085315,18.03343484151153,mzFGndUI38TUzR5ggJ8urA,OK,"59.3323898085315, 18.03343484151153",2207.0070664140917,POINT (18.03343484151153 59.3323898085315),POINT (672556.5595778137 6580995.1739351265)
815,21556,210053,"59.34139023773585, 18.090989682835822",© Google,2022-06,59.34142222540648,18.09104307784433,C9T1Zt9WHWWnwF0mKNTU5Q,OK,"59.34142222540648, 18.09104307784433",2212.915452144406,POINT (18.09104307784433 59.34142222540648),POINT (675785.396278202 6582151.012258902)
816,21620,93538,"59.34139023773585, 18.047182871268657",© Google,2023-03,59.3415355290411,18.04781754853018,iGtVmhJvUedoExpVlAr8ZA,OK,"59.3415355290411, 18.04781754853018",2218.6720444093207,POINT (18.04781754853018 59.3415355290411),POINT (673327.7356959912 6582050.281246203)
817,21653,99493,"59.342287898113206, 18.049997766791044",© Google,2023-03,59.34230150544441,18.05015934529437,_TEk3wlCT3iuh2Ej8lUaZQ,OK,"59.34230150544441, 18.05015934529437",2221.7808264302716,POINT (18.05015934529437 59.34230150544441),POINT (673456.9448659795 6582141.619025319)
818,21660,63916,"59.31796130188679, 18.032756531716416",© Google,2023-03,59.31797607736155,18.0327752128681,s_6WwuSDQTrXusbvRaIcxg,OK,"59.31797607736155, 18.0327752128681",2222.443468120337,POINT (18.0327752128681 59.31797607736155),POINT (672592.1438519633 6579389.484879604)
819,21700,151628,"59.345070645283016, 18.070581690298507",© Google,2023-04,59.34488791063457,18.07126528597333,JFaBWuXMwEur61viy8n_qQ,OK,"59.34488791063457, 18.07126528597333",2225.3471384874856,POINT (18.07126528597333 59.34488791063457),POINT (674643.3660441939 6582484.616013041)
820,21718,164865,"59.3052145245283, 18.075683688432836",© Google,2023-03,59.30523170647415,18.07592097440775,GPiZ4yrWLm9OgdprJ2klMg,OK,"59.30523170647415, 18.07592097440775",2226.658987711126,POINT (18.07592097440775 59.30523170647415),POINT (675111.9374629497 6578083.927934519)
821,21776,65535,"59.333849890566036, 18.033460255597014",© Google,2022-09,59.33377113127946,18.0341607450882,_f3kelkz48XHF8LimfJZ1g,OK,"59.33377113127946, 18.0341607450882",2232.1889932158933,POINT (18.0341607450882 59.33377113127946),POINT (672590.8256767417 6581150.771027953)
822,21783,61202,"59.31921802641509, 18.03152501492537",© Google,2023-05,59.31926721766786,18.03174407544498,33JqltQcxqL6bkmJ-BZemw,OK,"59.31926721766786, 18.03174407544498",2232.656731953322,POINT (18.03174407544498 59.31926721766786),POINT (672526.9446001013 6579530.492563894)
823,21792,61234,"59.33034901509434, 18.03152501492537",© Google,2023-03,59.33057199374325,18.0317128084704,jeRQOLbdzSLzfdTDScI1hA,OK,"59.33057199374325, 18.0317128084704",2233.00998535912,POINT (18.0317128084704 59.33057199374325),POINT (672467.861147457 6580788.423007972)
824,21795,68768,"59.3147297245283, 18.035043634328357",© Google,2022-08,59.3148001097515,18.0355178989879,0t8G6jW5P84iQjAybqUAtw,OK,"59.3148001097515, 18.0355178989879",2233.2165285739875,POINT (18.0355178989879 59.3148001097515),POINT (672764.2753597785 6579043.171580399)
825,21801,215934,"59.34094140754717, 18.092924923507464",© Google,2012-07,59.34093696117954,18.09300236303193,w_9PlIJD6iXrx1jMx8mhcA,OK,"59.34093696117954, 18.09300236303193",2233.638843839899,POINT (18.09300236303193 59.34093696117954),POINT (675899.2774717599 6582102.187936341)
826,21838,84054,"59.33968468301887, 18.042432735074627",© Google,2012-07,59.33960433685515,18.0425186338025,4eW9I1IbZtM-nGe7U4uILA,OK,"59.33960433685515, 18.0425186338025",2236.895884630075,POINT (18.0425186338025 59.33960433685515),POINT (673036.351366576 6581821.591998841)
827,21844,160378,"59.344891113207545, 18.073924378731345",© Google,2022-06,59.34487755675536,18.07405980264363,so0Vdr606mqzehniPxNfwQ,OK,"59.34487755675536, 18.07405980264363",2237.615381200236,POINT (18.07405980264363 59.34487755675536),POINT (674802.2524758786 6582490.798437414)
828,21882,77999,"59.33788936226415, 18.039441908582088",© Google,2022-06,59.3380903858946,18.03956276545362,cB_u9Mdj1QwEw4xw-ZA93w,OK,"59.3380903858946, 18.03956276545362",2241.2961278824932,POINT (18.03956276545362 59.3380903858946),POINT (672876.0141931756 6581645.438742798)
829,21985,213548,"59.30898469811321, 18.092221199626866",© Google,2014-06,59.30873603381951,18.09293187830916,oQxDk7jkhmD3a-82yXaxjw,OK,"59.30873603381951, 18.09293187830916",2249.3025861925803,POINT (18.09293187830916 59.30873603381951),POINT (676061.7980350237 6578518.735381154)
830,21988,176466,"59.305573588679245, 18.080257893656718",© Google,2022-06,59.30562283088784,18.08089963676652,yOWJMF-BpUbg8LTsY4EL0g,OK,"59.30562283088784, 18.08089963676652",2249.6760794032266,POINT (18.08089963676652 59.30562283088784),POINT (675393.227083274 6578140.553313585)
831,22022,107028,"59.34345485660378, 18.05334045522388",© Google,2023-04,59.34344199126691,18.0534521100005,sW_tXvx0IhC2lNn9Ym5vMA,OK,"59.34344199126691, 18.0534521100005",2251.5726819048123,POINT (18.0534521100005 59.34344199126691),POINT (673638.2894207153 6582277.116973797)
832,22030,58348,"59.328463928301886, 18.030293498134327",© Google,2022-08,59.32850057390181,18.03041035868609,L7RY6Gk-Ge96LbDHYDuezQ,OK,"59.32850057390181, 18.03041035868609",2252.416298037549,POINT (18.03041035868609 59.32850057390181),POINT (672404.2968588085 6580554.539153645)
833,22069,64658,"59.31643527924528, 18.033108393656715",© Google,2023-05,59.3164956544563,18.03335787026602,kvvD9Mg6P2Irs4yjmo9iHg,OK,"59.3164956544563, 18.03335787026602",2255.053664272514,POINT (18.03335787026602 59.3164956544563),POINT (672632.7953027637 6579226.251911952)
834,22097,126906,"59.34462181509434, 18.0609054869403",© Google,2023-04,59.34479607572973,18.06147242314831,RkuaqZ5r2Ci4bgUDXAgD6Q,OK,"59.34479607572973, 18.06147242314831",2257.4937710301815,POINT (18.06147242314831 59.34479607572973),POINT (674087.2333039895 6582448.746546329)
835,22206,88193,"59.34103117358491, 18.044543906716417",© Google,2012-07,59.34090072850645,18.04472628820585,uCluiho0QiBnLGqDimBe6w,OK,"59.34090072850645, 18.04472628820585",2264.5874790320313,POINT (18.04472628820585 59.34090072850645),POINT (673155.249154689 6581971.595789308)
836,22214,66946,"59.31544785283019, 18.03416397947761",© Google,2023-04,59.31545009803252,18.03417135291663,04zlTfHhohM7SFR04omwyg,OK,"59.31545009803252, 18.03417135291663",2265.005154649607,POINT (18.03417135291663 59.31545009803252),POINT (672684.3748529067 6579112.010356364)
837,22228,118876,"59.34435251698113, 18.05791466044776",© Google,2023-04,59.34443379941421,18.05799259779246,2ORZT5Xl9QnHPkzKVg8qsg,OK,"59.34443379941421, 18.05799259779246",2266.336560381986,POINT (18.05799259779246 59.34443379941421),POINT (673891.2999397373 6582399.337460764)
838,22238,209803,"59.307907505660374, 18.090989682835822",© Google,2023-03,59.30790436279919,18.09113630762264,GEf-OlKfAod4jTxJ9y2-2g,OK,"59.30790436279919, 18.09113630762264",2266.7754690737975,POINT (18.09113630762264 59.30790436279919),POINT (675963.9324168258 6578421.442764686)
839,22264,137091,"59.345070645283016, 18.06495189925373",© Google,2022-06,59.34519640280075,18.06535747270364,NHJR4x9Fncsetf9tpoJz7Q,OK,"59.34519640280075, 18.06535747270364",2268.497215969045,POINT (18.06535747270364 59.34519640280075),POINT (674305.9988724578 6582503.46110639)
840,22271,68553,"59.33537591320755, 18.03486770335821",© Google,2023-03,59.33536577324814,18.03512029941741,1EyaibWhxJl1YXXKCE9kwA,OK,"59.33536577324814, 18.03512029941741",2268.889690635009,POINT (18.03512029941741 59.33536577324814),POINT (672637.2897809803 6581330.712793005)
841,22275,167944,"59.344980879245284, 18.076739274253733",© Google,2022-06,59.34493923733382,18.07687359382035,UkXi92ZKQ2sBiTfhfdH3-A,OK,"59.34493923733382, 18.07687359382035",2269.1212898093568,POINT (18.07687359382035 59.34493923733382),POINT (674961.8636478202 6582505.054148849)
842,22282,102839,"59.34309579245283, 18.051581145522388",© Google,2023-03,59.34316869385354,18.05155345785495,ZjZ-qMtmWrXtH7Yj_0vw4w,OK,"59.34316869385354, 18.05155345785495",2269.8667939809084,POINT (18.05155345785495 59.34316869385354),POINT (673531.7640126001 6582241.753556338)
843,22360,59175,"59.319936154716984, 18.030645360074626",© Google,2014-06,59.31998027696908,18.03058056778039,gn9KKpVT3L4DSpP5p1wZfg,OK,"59.31998027696908, 18.03058056778039",2275.6902251316183,POINT (18.03058056778039 59.31998027696908),POINT (672457.1496787049 6579606.828809483)
844,22395,143458,"59.345339943396226, 18.06741493283582",© Google,2022-10,59.34536388220626,18.06756465073354,sArMltH4voirwRhuuzK9sA,OK,"59.34536388220626, 18.06756465073354",2277.99508729247,POINT (18.06756465073354 59.34536388220626),POINT (674430.5892583705 6582527.879509733)
845,22425,71100,"59.336273573584904, 18.036099220149254",© Google,2023-03,59.3364781475347,18.03627453983693,WbJ7DRA6aQMWw8hZVa6N0A,OK,"59.3364781475347, 18.03627453983693",2280.1967557955377,POINT (18.03627453983693 59.3364781475347),POINT (672697.2654725246 6581457.4928208785)
846,22492,123594,"59.34480134716981, 18.05967397014925",© Google,2023-04,59.34484102456575,18.05971137493694,weM579M-L5Uvi22xKMlgtg,OK,"59.34484102456575, 18.05971137493694",2284.392191856191,POINT (18.05971137493694 59.34484102456575),POINT (673986.9089971432 6582449.144507007)
847,22506,161949,"59.30458616226415, 18.07462810261194",© Google,2022-06,59.30460080747174,18.07465262038381,ziNV-6JKG43ZNpNT9nukcg,OK,"59.30460080747174, 18.07465262038381",2285.322268280722,POINT (18.07465262038381 59.30460080747174),POINT (675043.006119915 6578010.387767688)
848,22507,132767,"59.345250177358494, 18.063192589552237",© Google,2023-03,59.34520531255052,18.06317052055862,WhPa3Ee3e0fIKWjQbyWToA,OK,"59.34520531255052, 18.06317052055862",2285.3226173981016,POINT (18.06317052055862 59.34520531255052),POINT (674181.6531051008 6582498.728354052)
849,22569,74746,"59.33744053207547, 18.037858529850745",© Google,2022-06,59.33770843976454,18.03785337039092,_ynh60T7pRr9Jgzgcw2zqw,OK,"59.33770843976454, 18.03785337039092",2289.112154654376,POINT (18.03785337039092 59.33770843976454),POINT (672780.7759237058 6581598.497775199)
850,22576,61648,"59.331785271698116, 18.031700945895523",© Google,2022-06,59.33206971285068,18.03163627488843,E6ChJg0XQPm6SvN8rxT9zQ,OK,"59.33206971285068, 18.03163627488843",2289.581155943995,POINT (18.03163627488843 59.33206971285068),POINT (672455.9168688796 6580954.893184883)
851,22610,57934,"59.32945135471698, 18.03011756716418",© Google,2022-06,59.32945016316825,18.03007576625352,YMGaSg16Sn9P26dM9w_HUg,OK,"59.32945016316825, 18.03007576625352",2292.003064322209,POINT (18.03007576625352 59.32945016316825),POINT (672380.4587849443 6580659.344588201)
852,22613,63247,"59.33304199622641, 18.032404669776117",© Google,2022-06,59.33318538165496,18.03246710960499,_OAToCgMEnwW9jnTtCciDg,OK,"59.33318538165496, 18.03246710960499",2292.194555068579,POINT (18.03246710960499 59.33318538165496),POINT (672497.5007810013 6581081.198782841)
853,22691,59987,"59.3182306, 18.030997222014925",© Google,2022-08,59.31835748633231,18.03110080688951,6Cm_4OwxEvWNoH30mOjwbw,OK,"59.31835748633231, 18.03110080688951",2298.1205382088415,POINT (18.03110080688951 59.31835748633231),POINT (672494.9648932726 6579427.58992697)
854,22695,170224,"59.30476569433962, 18.077794860074626",© Google,2022-09,59.30480652581511,18.07821285218001,XeIPrOrDHyXCWfABv8_dvQ,OK,"59.30480652581511, 18.07821285218001",2298.442133502031,POINT (18.07821285218001 59.30480652581511),POINT (675244.5416415747 6578042.642854231)
855,22696,156673,"59.345339943396226, 18.07251693097015",© Google,2023-04,59.34549935985961,18.07265288654484,rCBdyecQE0Dtfbq9-jFLIw,OK,"59.34549935985961, 18.07265288654484",2298.481972273138,POINT (18.07265288654484 59.34549935985961),POINT (674719.0917115662 6582556.298971765)
856,22705,148910,"59.345609241509436, 18.06952610447761",© Google,2014-06,59.34557398425271,18.06988699248215,NhKY-_aaNaQJc1QCIqOBvw,OK,"59.34557398425271, 18.06988699248215",2299.318824172068,POINT (18.06988699248215 59.34557398425271),POINT (674561.5049504164 6582557.3470582925)
857,22729,111491,"59.3442627509434, 18.055099764925373",© Google,2023-04,59.34430152185037,18.055262458572,_o9ByWQd0QMSW-yWFG3cYg,OK,"59.34430152185037, 18.055262458572",2301.656205004562,POINT (18.055262458572 59.34430152185037),POINT (673736.7984711456 6582377.489270225)
858,22781,182915,"59.305394056603774, 18.082544996268656",© Google,2022-05,59.30537987916416,18.08260183878016,Q6jY6ABCSx5OUCuPab9_-w,OK,"59.30537987916416, 18.08260183878016",2305.4494491838295,POINT (18.08260183878016 59.30537987916416),POINT (675491.3392976043 6578118.002220024)
859,22783,95766,"59.342646962264155, 18.048238457089553",© Google,2023-03,59.3426765543059,18.04849569831182,_9vTFTN0uYdWseUU2pYu-Q,OK,"59.3426765543059, 18.04849569831182",2305.554891904182,POINT (18.04849569831182 59.3426765543059),POINT (673360.4671852669 6582179.021252793)
860,22796,78731,"59.339056320754715, 18.039793770522387",© Google,2023-05,59.33904778157761,18.03970522707731,lG_Lj0wzkGUyX_IdxeblJg,OK,"59.33904778157761, 18.03970522707731",2306.4816521585976,POINT (18.03970522707731 59.33904778157761),POINT (672879.2464665954 6581752.348807783)
861,22801,89934,"59.341659535849054, 18.045423561567162",© Google,2023-04,59.34171273035687,18.04559639923443,DF7179sv8qIjq5WERKhuag,OK,"59.34171273035687, 18.04559639923443",2306.9135968556416,POINT (18.04559639923443 59.34171273035687),POINT (673200.5747816139 6582064.219558532)
862,22815,84749,"59.34049257735849, 18.042784597014926",© Google,2012-07,59.3405773613533,18.04277402804607,mp_60yIm5yx8V6ea6DnMeA,OK,"59.3405773613533, 18.04277402804607",2307.692406128746,POINT (18.04277402804607 59.3405773613533),POINT (673045.9186361158 6581930.535023277)
863,22837,208438,"59.34246743018868, 18.090461889925372",© Google,2021-06,59.34235130170886,18.09137035528017,gj4LW3fVVND45a8Ot6aIUg,OK,"59.34235130170886, 18.09137035528017",2309.5845801747373,POINT (18.09137035528017 59.34235130170886),POINT (675799.1964857249 6582255.262840559)
