new_order_idx,sorted_idx,Location_idx,Location,Copyright,Date,Latitude,Longitude,PanoID,Status,Google Location,dist_to_start_point,points,SWEREF_Points
5398,12355,89039,"59.31742270566038, 18.045071699626867",© Google,2023-03,59.31752372782631,18.04494718975353,LtxoZ_gH8NcoH0uejqBjew,OK,"59.31752372782631, 18.04494718975353",1616.5581207457344,POINT (18.04494718975353 59.31752372782631),POINT (673286.8293315906 6579370.758771289)
5399,12361,199113,"59.3360042754717, 18.087471063432837",© Google,2023-03,59.33596250095162,18.08782729707608,chGH4xsdVJc-R9CgVedSTw,OK,"59.33596250095162, 18.08782729707608",1616.9665063517418,POINT (18.08782729707608 59.33596250095162),POINT (675630.794672892 6581534.9738325095)
5400,12386,163729,"59.339146086792454, 18.07515589552239",© Google,2023-03,59.33914682623502,18.07525142998295,6AAI6hGQc0rei9BiIgeNfA,OK,"59.33914682623502, 18.07525142998295",1618.3105573817188,POINT (18.07525142998295 59.33914682623502),POINT (674899.4537688988 6581856.215478726)
5401,12413,142206,"59.31033118867924, 18.06706307089552",© Google,2022-07,59.31043485907852,18.06709006185901,cXfJ01lUWt8RoPXLqrYsGA,OK,"59.31043485907852, 18.06709006185901",1620.5487568871952,POINT (18.06709006185901 59.31043485907852),POINT (674582.7463599261 6578639.745115869)
5402,12414,201231,"59.314101362264154, 18.088174787313434",© Google,2022-06,59.31406888012162,18.08827645328738,cKx0lQwAloX18ZPQ1bEyLw,OK,"59.31406888012162, 18.08827645328738",1620.5852568467967,POINT (18.08827645328738 59.31406888012162),POINT (675769.382702435 6579099.867459848)
5403,12435,212635,"59.333760124528304, 18.091869337686568",© Google,2022-08,59.33377920766992,18.09198577423406,l2LrNLExi2XfK99wO4b0nw,OK,"59.33377920766992, 18.09198577423406",1621.7727498705065,POINT (18.09198577423406 59.33377920766992),POINT (675878.5008094062 6581302.997829896)
5404,12438,142927,"59.339415384905664, 18.067239001865673",© Google,2023-04,59.33946915960547,18.06763237406764,_qTo79a7Jw2_VjpQwYugGg,OK,"59.33946915960547, 18.06763237406764",1622.0033834959477,POINT (18.06763237406764 59.33946915960547),POINT (674464.6790738693 6581872.093154186)
5405,12450,84918,"59.31849989811321, 18.042960527985073",© Google,2022-08,59.31858587132255,18.04370791761224,D5Lz_cf3p-Ec45K3atWLhA,OK,"59.31858587132255, 18.04370791761224",1622.6233628124578,POINT (18.04370791761224 59.31858587132255),POINT (673210.9296051542 6579485.730564925)
5406,12453,145692,"59.339415384905664, 18.068294587686566",© Google,2023-03,59.3394940384064,18.06829323311547,WW2D6bwLYQvsU_6Ncfx8rg,OK,"59.3394940384064, 18.06829323311547",1622.9337288805168,POINT (18.06829323311547 59.3394940384064),POINT (674502.1190336426 6581876.593703184)
5407,12457,185335,"59.33762006415095, 18.083248720149253",© Google,2022-05,59.3375352968996,18.08368505067875,Ugy1v7oJFrxTDdUfQtmpyg,OK,"59.3375352968996, 18.08368505067875",1623.4022944794665,POINT (18.08368505067875 59.3375352968996),POINT (675387.1890817352 6581699.07282566)
5408,12468,90086,"59.316884109433964, 18.045599492537313",© Google,2023-03,59.31678257355651,18.04571532969273,GGHJbUS1pf8jyI22vd8iAQ,OK,"59.31678257355651, 18.04571532969273",1623.8251853035565,POINT (18.04571532969273 59.31678257355651),POINT (673334.2981819335 6579290.281853005)
5409,12471,215846,"59.33304199622641, 18.092924923507464",© Google,2022-06,59.3330432059954,18.09306704941761,sfs4jP8RpWd8sQt1kbrgog,OK,"59.3330432059954, 18.09306704941761",1624.110769685086,POINT (18.09306704941761 59.3330432059954),POINT (675943.7840222591 6581223.95362)
5410,12484,133326,"59.31060048679245, 18.063544451492536",© Google,2023-03,59.31064507943421,18.06362027891911,POGFKDVRkDfmcq6UsAAE5Q,OK,"59.31064507943421, 18.06362027891911",1625.140131901952,POINT (18.06362027891911 59.31064507943421),POINT (674384.2554152696 6578654.04713285)
5411,12522,194899,"59.31338323396226, 18.086239546641792",© Google,2022-05,59.31320510740613,18.08639411749079,K7MLE569N8uzEQ_upOWGDA,OK,"59.31320510740613, 18.08639411749079",1627.599875368068,POINT (18.08639411749079 59.31320510740613),POINT (675666.7562211726 6578998.781108124)
5412,12691,158694,"59.31042095471698, 18.073396585820895",© Google,2023-03,59.31038636943514,18.07343431212097,4aShBzM2F1oQt9Iq4AvvxA,OK,"59.31038636943514, 18.07343431212097",1637.3678533387654,POINT (18.07343431212097 59.31038636943514),POINT (674943.9525820469 6578650.998519471)
5413,12701,135482,"59.31033118867924, 18.06442410634328",© Google,2011-05,59.3104396792973,18.06455014729314,6im-g0ia5bce3XYBqgplkw,OK,"59.3104396792973, 18.06455014729314",1637.888092022515,POINT (18.06455014729314 59.3104396792973),POINT (674438.2125537386 6578633.625629264)
5414,12767,171177,"59.31086978490566, 18.078146722014925",© Google,2023-03,59.31091773247805,18.07822672199073,p8qECJpKFVXuCB4YeZ0GDg,OK,"59.31091773247805, 18.07822672199073",1641.2936939488116,POINT (18.07822672199073 59.31091773247805),POINT (675213.8827047872 6578722.727637722)
5415,12773,130950,"59.339325618867925, 18.062488865671643",© Google,2022-06,59.33926412345456,18.06263046657108,KvVJ9AFb5yJfngQkrzg5Aw,OK,"59.33926412345456, 18.06263046657108",1641.450828280672,POINT (18.06263046657108 59.33926412345456),POINT (674181.3872014465 6581836.179354526)
5416,12838,123764,"59.31078001886792, 18.059849901119403",© Google,2022-08,59.3109957226328,18.05980695968104,C7i5HxCbQEUNIviagTRbtQ,OK,"59.3109957226328, 18.05980695968104",1645.362512341232,POINT (18.05980695968104 59.3109957226328),POINT (674165.5028926213 6578683.08723379)
5417,12880,121640,"59.33869725660377, 18.058970246268657",© Google,2022-06,59.33879791678593,18.05923099018622,0T75vKYEHn3noDe0Vy_WYw,OK,"59.33879791678593, 18.05923099018622",1648.2852076629306,POINT (18.05923099018622 59.33879791678593),POINT (673990.5216822699 6581775.41050313)
5418,12884,90791,"59.31607621509434, 18.045951354477612",© Google,2022-08,59.31621022575851,18.04597480215053,73EKx1fRIv9CX1_Z3V-qBw,OK,"59.31621022575851, 18.04597480215053",1648.3840008687837,POINT (18.04597480215053 59.31621022575851),POINT (673351.9729948618 6579227.266081821)
5419,12928,175194,"59.311139083018865, 18.079730100746268",© Google,2023-03,59.31115580784272,18.08003808909918,vx1Y3-I255KIezr28VkSlA,OK,"59.31115580784272, 18.08003808909918",1651.2321877157644,POINT (18.08003808909918 59.31115580784272),POINT (675315.7129411936 6578753.987676474)
5420,12939,113041,"59.31176744528302, 18.05580348880597",© Google,2022-08,59.31180700338923,18.05587254955056,Q5w4zhJrXBCRyuLdSfDtmQ,OK,"59.31180700338923, 18.05587254955056",1651.8187783819642,POINT (18.05587254955056 59.31180700338923),POINT (673937.5118191269 6578763.083384972)
5421,13001,119051,"59.311139083018865, 18.05809059141791",© Google,2022-08,59.31117117237427,18.05841660560975,oPnIbTZjS1vb9xZ61fkSQA,OK,"59.31117117237427, 18.05841660560975",1655.0705700430492,POINT (18.05841660560975 59.31117117237427),POINT (674085.5023178975 6578698.975841247)
5422,13014,155003,"59.31024142264151, 18.071989138059703",© Google,2022-05,59.31013828291191,18.0721139629651,rOOMg6V7oNGoxGzMOB8k4g,OK,"59.31013828291191, 18.0721139629651",1655.9136998093654,POINT (18.0721139629651 59.31013828291191),POINT (674870.105240484 6578619.9237962095)
5423,13037,89507,"59.333670358490565, 18.045247630597014",© Google,2023-04,59.3335751716093,18.04564913775572,mfWZwnwZ4JepNAA8TJKcsw,OK,"59.3335751716093, 18.04564913775572",1657.531541115959,POINT (18.04564913775572 59.3335751716093),POINT (673245.0178885986 6581158.802064694)
5424,13052,164218,"59.339505150943396, 18.075331826492537",© Google,2023-03,59.33948589923377,18.07552195071414,WRwIyUHY3C8gMNuqoNQQFQ,OK,"59.33948589923377, 18.07552195071414",1658.4711792711526,POINT (18.07552195071414 59.33948589923377),POINT (674913.0881522412 6581894.65804932)
5425,13069,156154,"59.33968468301887, 18.072341",© Google,2012-07,59.33974242431479,18.07259359498423,O409c5kaj35JOF5ENq2Xqg,OK,"59.33974242431479, 18.07259359498423",1659.7447704646129,POINT (18.07259359498423 59.33974242431479),POINT (674745.3034191441 6581915.513884058)
5426,13071,210423,"59.31526832075472, 18.09116561380597",© Google,2022-06,59.31527850916224,18.09155450259957,enihBLoUEIHVqhIdZJK-Sw,OK,"59.31527850916224, 18.09155450259957",1659.8782621156383,POINT (18.09155450259957 59.31527850916224),POINT (675949.6140886804 6579243.130047879)
5427,13082,211050,"59.33465778490566, 18.09134154477612",© Google,2022-08,59.3346446443954,18.09150098744823,WPVwVqm8inbNBy8So0gdXw,OK,"59.3346446443954, 18.09150098744823",1661.0302169684212,POINT (18.09150098744823 59.3346446443954),POINT (675846.4640163167 6581398.021801412)
5428,13088,80776,"59.32891275849057, 18.040849356343283",© Google,2022-06,59.32889226356407,18.0412211758066,YYYBc7RdKlkyKUIG66DSaQ,OK,"59.32889226356407, 18.0412211758066",1661.2029847223505,POINT (18.0412211758066 59.32889226356407),POINT (673017.0708637177 6580626.169592625)
5429,13141,189794,"59.33762006415095, 18.08465616791045",© Google,2022-05,59.33764142863339,18.08474325902579,Clasc5ine3MdPqC4bHkkJg,OK,"59.33764142863339, 18.08474325902579",1664.5291007412002,POINT (18.08474325902579 59.33764142863339),POINT (675446.8001716732 6581713.671305307)
5430,13146,198984,"59.31311393584905, 18.087471063432837",© Google,2022-05,59.31322749249895,18.08752486907301,-2zGVbdy3XSqkuHjNuve3A,OK,"59.31322749249895, 18.08752486907301",1664.829760739312,POINT (18.08752486907301 59.31322749249895),POINT (675730.9692318403 6579004.255521593)
5431,13167,81850,"59.32927182264151, 18.04137714925373",© Google,2023-03,59.32925607783026,18.04134073203181,kOghfK94ti1A4HOw2dx95A,OK,"59.32925607783026, 18.04134073203181",1665.8876564670577,POINT (18.04134073203181 59.32925607783026),POINT (673022.0192818498 6580666.965883998)
5432,13231,100161,"59.336453105660375, 18.050349628731343",© Google,2023-04,59.33651853999083,18.05071926262354,gDHTshcao8rQFTyTTa9Otg,OK,"59.33651853999083, 18.05071926262354",1670.4211737724704,POINT (18.05071926262354 59.33651853999083),POINT (673518.274608522 6581499.545887051)
5433,13284,156386,"59.3099721245283, 18.07251693097015",© Google,2022-05,59.31001076731949,18.07278552692385,OAdA-PNRMv2G-2R0Mcxe4A,OK,"59.31001076731949, 18.07278552692385",1674.0857392363555,POINT (18.07278552692385 59.31001076731949),POINT (674908.9693171834 6578607.4976241095)
5434,13313,173404,"59.31078001886792, 18.07902637686567",© Google,2022-06,59.31079360962573,18.07940618473568,vr1KkN05Dc7FPqE0HYbkSw,OK,"59.31079360962573, 18.07940618473568",1676.184362767245,POINT (18.07940618473568 59.31079360962573),POINT (675281.6262045521 6578712.019265446)
5435,13331,111875,"59.33806889433962, 18.05527569589552",© Google,2012-07,59.33813213630559,18.05518104930366,D171JwdWi88f22DstHhuHg,OK,"59.33813213630559, 18.05518104930366",1676.9409992413696,POINT (18.05518104930366 59.33813213630559),POINT (673763.6920248042 6581690.744807794)
5436,13352,116013,"59.33860749056604, 18.056859074626864",© Google,2023-03,59.33855338301908,18.05674974587593,cHI4Yb0yT8nhIVos4ED9LQ,OK,"59.33855338301908, 18.05674974587593",1678.149925240591,POINT (18.05674974587593 59.33855338301908),POINT (673850.7178549545 6581741.716689912)
5437,13360,213709,"59.334388486792456, 18.092221199626866",© Google,2022-06,59.33441020954555,18.09228864356707,yeq7Hv8gHSMCDpM5OYU5IA,OK,"59.33441020954555, 18.09228864356707",1678.7729283839303,POINT (18.09228864356707 59.33441020954555),POINT (675892.4577435236 6581374.014907872)
5438,13369,146355,"59.30988235849057, 18.068646449626865",© Google,2022-07,59.30986251614087,18.06880587998393,5f9hlknyJsx2h7tU3uBpzQ,OK,"59.30986251614087, 18.06880587998393",1679.4574096669407,POINT (18.06880587998393 59.30986251614087),POINT (674683.3045135406 6578580.554589764)
5439,13409,153152,"59.30988235849057, 18.071285414179105",© Google,2022-07,59.30987354174843,18.07146216454036,bNS0VRAxQpaLJDf_boPK_w,OK,"59.30987354174843, 18.07146216454036",1682.221476222891,POINT (18.07146216454036 59.30987354174843),POINT (674834.3801623124 6578588.752214659)
5440,13489,205021,"59.313473, 18.08940630410448",© Google,2022-05,59.31383704742644,18.0895147934648,EJy7HSv5wicDDapKN5k1gw,OK,"59.31383704742644, 18.0895147934648",1687.1328997643118,POINT (18.0895147934648 59.31383704742644),POINT (675841.027596658 6579077.338787337)
5441,13530,94418,"59.31455019245283, 18.047710664179103",© Google,2019-04,59.31456068786671,18.04769228096768,PN2HtisQ0cuju8_WFRiO4w,OK,"59.31456068786671, 18.04769228096768",1690.3935254999712,POINT (18.04769228096768 59.31456068786671),POINT (673458.0785596286 6579048.176970093)
5442,13533,84907,"59.317512471698116, 18.042960527985073",© Google,2022-08,59.31758520756824,18.04337947972394,qBcUJ3wtO2QDD2xWAE5qzA,OK,"59.31758520756824, 18.04337947972394",1690.5840564131777,POINT (18.04337947972394 59.31758520756824),POINT (673197.3389589558 6579373.52166483)
5443,13564,119287,"59.33896655471698, 18.05809059141791",© Google,2022-06,59.33900957765262,18.0581245593096,E_TC4EesK6bgJ0tAMJCm-A,OK,"59.33900957765262, 18.0581245593096",1693.1560929943291,POINT (18.0581245593096 59.33900957765262),POINT (673926.5408639396 6581796.07308827)
5444,13651,148401,"59.34013351320755, 18.069350173507463",© Google,2023-04,59.34017860626148,18.06990534977797,wIudneqbOMxgz3Gan5IU4w,OK,"59.34017860626148, 18.06990534977797",1698.3575264715118,POINT (18.06990534977797 59.34017860626148),POINT (674590.2479064132 6581956.998958768)
5445,13665,201351,"59.336722403773585, 18.088174787313434",© Google,2023-03,59.33669662047301,18.0883641270203,7Ag6NX_71NawVm37egrhWg,OK,"59.33669662047301, 18.0883641270203",1699.2235491597864,POINT (18.0883641270203 59.33669662047301),POINT (675657.5231760341 6581618.082026766)
5446,13708,112573,"59.310959550943394, 18.05562755783582",© Google,2022-07,59.3112348928166,18.05612066778928,R2_8pnM_frNXnMoyWE66ZA,OK,"59.3112348928166, 18.05612066778928",1702.206745806498,POINT (18.05612066778928 59.3112348928166),POINT (673954.5510960264 6578700.06699474)
5447,13714,201217,"59.31284463773585, 18.088174787313434",© Google,2022-05,59.31303313698968,18.08810772211132,qgN03J_z4znFGhfmWExArQ,OK,"59.31303313698968, 18.08810772211132",1702.466265981253,POINT (18.08810772211132 59.31303313698968),POINT (675765.1311771325 6578984.166196697)
5448,13754,208360,"59.33546567924528, 18.090461889925372",© Google,2023-03,59.3355346179553,18.09096036070051,nCd5-ywjvZRkI8j3hoQrEg,OK,"59.3355346179553, 18.09096036070051",1704.8842347414131,POINT (18.09096036070051 59.3355346179553),POINT (675811.1271040891 6581495.628988807)
5449,13796,159388,"59.34013351320755, 18.073572516791046",© Google,2012-07,59.3401160191295,18.07355490731464,PZG0JKLKDrpAxHk7q52jOg,OK,"59.3401160191295, 18.07355490731464",1707.9077512636068,POINT (18.07355490731464 59.3401160191295),POINT (674798.0299885008 6581959.611019131)
5450,13798,210951,"59.31463995849057, 18.09134154477612",© Google,2022-06,59.31460052302976,18.09151050645796,JRleIRFysKfrVW1VVemU9g,OK,"59.31460052302976, 18.09151050645796",1707.9561905666712,POINT (18.09151050645796 59.31460052302976),POINT (675950.615533667 6579167.568648675)
5451,13852,114408,"59.31078001886792, 18.056331281716417",© Google,2022-07,59.31100631450029,18.05668174921419,TGqsDeaPL12bv6SclSQsRg,OK,"59.31100631450029, 18.05668174921419",1711.35975698247,POINT (18.05668174921419 59.31100631450029),POINT (673987.6414194865 6578676.096577836)
5452,13854,128000,"59.31024142264151, 18.061433279850746",© Google,2022-07,59.31009462319204,18.06157443480966,GshlgSYfEq3yhhcMxu0O5w,OK,"59.31009462319204, 18.06157443480966",1711.6525304461989,POINT (18.06157443480966 59.31009462319204),POINT (674270.674507411 6578587.436998348)
5453,13918,161037,"59.30979259245283, 18.07427624067164",© Google,2022-07,59.30975559638964,18.07433813877641,ofpMLcTJDL6mKKGQiXDpeg,OK,"59.30975559638964, 18.07433813877641",1714.717174779615,POINT (18.07433813877641 59.30975559638964),POINT (674998.6178478625 6578583.181382338)
5454,13926,212651,"59.33519638113208, 18.091869337686568",© Google,2023-03,59.33521508896288,18.09179351081995,KjssMEpXobmfyFzI4Fp_ow,OK,"59.33521508896288, 18.09179351081995",1715.4469056153082,POINT (18.09179351081995 59.33521508896288),POINT (675860.1458895846 6581462.272705122)
5455,13927,143596,"59.30952329433962, 18.067590863805968",© Google,2022-08,59.30956039336174,18.06763811587365,YxpFi4Aqpbd20vgXf5ELZg,OK,"59.30956039336174, 18.06763811587365",1715.6116729596408,POINT (18.06763811587365 59.30956039336174),POINT (674618.4126182398 6578543.87196287)
5456,13940,219111,"59.333670358490565, 18.093980509328357",© Google,2022-06,59.33362193707763,18.0942567615988,XTDuAm_8JD9IRLdEUL1CsA,OK,"59.33362193707763, 18.0942567615988",1716.3150117399014,POINT (18.0942567615988 59.33362193707763),POINT (676008.4327079341 6581291.4985146765)
5457,13992,151120,"59.34040281132076, 18.07040575932836",© Google,2012-07,59.34036720130827,18.0705059900485,nUd9a12tmgYCN_W4Rm0PZA,OK,"59.34036720130827, 18.0705059900485",1720.3258582948029,POINT (18.0705059900485 59.34036720130827),POINT (674623.4231381379 6581979.561098747)
5458,13996,116248,"59.31060048679245, 18.057035005597015",© Google,2022-07,59.31078718934751,18.0572459216448,3YcpGk290tubnqeRqVcLhQ,OK,"59.31078718934751, 18.0572459216448",1720.3984419240492,POINT (18.0572459216448 59.31078718934751),POINT (674020.8597080893 6578653.186468636)
5459,14070,88329,"59.31562738490566, 18.044719837686568",© Google,2022-08,59.31587802933222,18.04477632511454,J9TdE7_mdQJPg-uVTBlFdQ,OK,"59.31587802933222, 18.04477632511454",1725.3570758862425,POINT (18.04477632511454 59.31587802933222),POINT (673285.4873186982 6579187.179718672)
5460,14081,87080,"59.33340106037736, 18.04401611380597",© Google,2011-06,59.33350348736371,18.04408605074353,T9MPM5fIgDCLuFlJjQhrZA,OK,"59.33350348736371, 18.04408605074353",1726.3195194993034,POINT (18.04408605074353 59.33350348736371),POINT (673156.5102056907 6581146.758689526)
5461,14088,133316,"59.30970282641509, 18.063544451492536",© Google,2023-03,59.3097238676693,18.06354601695764,5CEkXT-ESRfjgdB0SPix1g,OK,"59.3097238676693, 18.06354601695764",1726.5994122668883,POINT (18.06354601695764 59.3097238676693),POINT (674384.7483207621 6578551.340547579)
5462,14125,176520,"59.31042095471698, 18.080257893656718",© Google,2023-03,59.3104560927701,18.08030201102937,hUkyKkoDTe1ulW1WOPM_QQ,OK,"59.3104560927701, 18.08030201102937",1729.300171033694,POINT (18.08030201102937 59.3104560927701),POINT (675334.3316986288 6578676.819048412)
5463,14172,81796,"59.31858966415094, 18.04137714925373",© Google,2022-08,59.31862849859072,18.04153180274484,NHlsTnvojCRaiJklGhHujA,OK,"59.31862849859072, 18.04153180274484",1733.0429028460126,POINT (18.04153180274484 59.31862849859072),POINT (673086.9305938592 6579484.815681489)
5464,14182,140797,"59.30961306037736, 18.066535277985075",© Google,2022-07,59.30943211750935,18.06671113307358,l7dr3wHTfg1wGi877wJhtA,OK,"59.30943211750935, 18.06671113307358",1733.663910958673,POINT (18.06671113307358 59.30943211750935),POINT (674566.3280091264 6578527.167207548)
5465,14303,83190,"59.31778176981132, 18.042080873134328",© Google,2023-03,59.31784224978063,18.04209910790134,o0BaitDIiLJqQyh6e8NxMQ,OK,"59.31784224978063, 18.04209910790134",1741.5363107078244,POINT (18.04209910790134 59.31784224978063),POINT (673123.1990902533 6579398.796026175)
5466,14312,140163,"59.34040281132076, 18.066183416044776",© Google,2022-09,59.3404938059469,18.06623833839183,bwsHn2Uni1TXy1C444y0vw,OK,"59.3404938059469, 18.06623833839183",1742.2395052451582,POINT (18.06623833839183 59.3404938059469),POINT (674380.1787610902 6581982.463283966)
5467,14329,152227,"59.30925399622642, 18.070933552238806",© Google,2022-07,59.30931007491608,18.07098750198183,9VeQfZacBG-LNMjyQSTKAw,OK,"59.30931007491608, 18.07098750198183",1743.1878855699958,POINT (18.07098750198183 59.30931007491608),POINT (674810.2665528626 6578524.803969014)
5468,14339,179541,"59.339146086792454, 18.08131347947761",© Google,2023-03,59.33930613817711,18.08149145100214,obgrPHaJk6LJk8AcFJMBxA,OK,"59.33930613817711, 18.08149145100214",1743.5609854871484,POINT (18.08149145100214 59.33930613817711),POINT (675253.3587269365 6581890.353621075)
5469,14341,193305,"59.33815866037736, 18.085711753731342",© Google,2022-05,59.33803972954214,18.08610818138697,an6gs1twlC7IrnuHxHO-ug,OK,"59.33803972954214, 18.08610818138697",1743.6648982750476,POINT (18.08610818138697 59.33803972954214),POINT (675522.3394346725 6581761.591592432)
5470,14363,119293,"59.339505150943396, 18.05809059141791",© Google,2022-06,59.33956935783357,18.05844802224872,vkFA2pJlQdTu2ZhVzxzKAw,OK,"59.33956935783357, 18.05844802224872",1744.4196082211631,POINT (18.05844802224872 59.33956935783357),POINT (673942.0659290449 6581859.210668829)
5471,14391,110977,"59.33878702264151, 18.054923833955222",© Google,2023-03,59.33878706401406,18.05499752817752,jX_x9RtP33AhWvK_JjAYtw,OK,"59.33878706401406, 18.05499752817752",1746.116139587192,POINT (18.05499752817752 59.33878706401406),POINT (673749.9131211368 6581763.146459709)
5472,14403,85358,"59.33304199622641, 18.043136458955225",© Google,2023-04,59.33308374770366,18.04314197534348,RkM1H2LeddCCt8nAVihhjw,OK,"59.33308374770366, 18.04314197534348",1746.606640149137,POINT (18.04314197534348 59.33308374770366),POINT (673104.9685969542 6581097.594707566)
5473,14462,89014,"59.31517855471698, 18.045071699626867",© Google,2022-09,59.31529574612089,18.04510978455728,lAxvHy3ruKvAUmwfEhEzaw,OK,"59.31529574612089, 18.04510978455728",1749.0615582560383,POINT (18.04510978455728 59.31529574612089),POINT (673307.4211302092 6579123.250664689)
5474,14463,121395,"59.3099721245283, 18.058970246268657",© Google,2022-07,59.31012092236978,18.05917684891235,N16HBNnPjEH66Zn9ee2Uzw,OK,"59.31012092236978, 18.05917684891235",1749.20137636061,POINT (18.05917684891235 59.31012092236978),POINT (674134.1270260557 6578584.091785747)
5475,14505,189234,"59.33860749056604, 18.084480236940298",© Google,2022-05,59.33861087616952,18.08453477132102,AUOM3nBktnL2ujGTJyhA0w,OK,"59.33861087616952, 18.08453477132102",1751.3921585596795,POINT (18.08453477132102 59.33861087616952),POINT (675429.9472218431 6581821.000987574)
5476,14560,174285,"59.30979259245283, 18.07937823880597",© Google,2022-06,59.31002914806151,18.07932907600306,1AHy6RjI25iFdQvEmis9XQ,OK,"59.31002914806151, 18.07932907600306",1755.044263271354,POINT (18.07932907600306 59.31002914806151),POINT (675281.1745795861 6578626.747893956)
5477,14563,96452,"59.336632637735846, 18.04859031902985",© Google,2023-04,59.33662090188384,18.04866963524413,sI20Ly9xnbNpUwX-rmsjbg,OK,"59.33662090188384, 18.04866963524413",1755.2800290877872,POINT (18.04866963524413 59.33662090188384),POINT (673401.2272624769 6581505.596638791)
5478,14619,147959,"59.34058234339623, 18.06917424253731",© Google,2023-04,59.34072603221863,18.06926723196618,MYCrV7FnZmLR8ZQn_Yxqtg,OK,"59.34072603221863, 18.06926723196618",1759.0598708433372,POINT (18.06926723196618 59.34072603221863),POINT (674551.1640374754 6582016.24307366)
5479,14622,156836,"59.30925399622642, 18.072692861940297",© Google,2022-07,59.30926180715811,18.07311899978471,e43q-5Cc2Iy3wMO8jrH_TQ,OK,"59.30926180715811, 18.07311899978471",1759.1900495045545,POINT (18.07311899978471 59.30926180715811),POINT (674931.7903316073 6578525.029872821)
5480,14657,219116,"59.334119188679246, 18.093980509328357",© Google,2023-03,59.33434529100449,18.09421701495166,GZFZYaXA6m0nWd1t2djPvg,OK,"59.33434529100449, 18.09421701495166",1761.1727632942293,POINT (18.09421701495166 59.33434529100449),POINT (676002.4301429277 6581371.887109792)
5481,14675,210532,"59.33609404150943, 18.09116561380597",© Google,2023-03,59.33610677414899,18.09127774245773,BeDTCzU2mipQvokaLykb2g,OK,"59.33610677414899, 18.09127774245773",1762.3697606192432,POINT (18.09127774245773 59.33610677414899),POINT (675826.2134270939 6581560.135883829)
5482,14682,137651,"59.30916423018868, 18.06530376119403",© Google,2022-07,59.30924823005669,18.06533080407639,X96Emtx8hskKpVI89b4yQQ,OK,"59.30924823005669, 18.06533080407639",1762.560899374781,POINT (18.06533080407639 59.30924823005669),POINT (674488.7338481639 6578503.086818283)
5483,14738,133581,"59.34049257735849, 18.063544451492536",© Google,2023-04,59.34051220636157,18.0635536861819,OiokmIBuWTnZy1MHGOg86w,OK,"59.34051220636157, 18.0635536861819",1766.3751857754155,POINT (18.0635536861819 59.34051220636157),POINT (674227.4754340218 6581977.4818679225)
5484,14749,217489,"59.3347475509434, 18.09345271641791",© Google,2022-06,59.33481927264084,18.09363040517995,SjeeIh-OWm5qqC7gnT9Maw,OK,"59.33481927264084, 18.09363040517995",1766.8574235781164,POINT (18.09363040517995 59.33481927264084),POINT (675966.6267108262 6581423.080437187)
5485,14794,150399,"59.309074464150946, 18.070229828358208",© Google,2022-07,59.30905262706383,18.07042238070764,FN4HsuBcU9uRtIit5nNj-Q,OK,"59.30905262706383, 18.07042238070764",1770.4310952673402,POINT (18.07042238070764 59.30905262706383),POINT (674779.4343165988 6578494.67205327)
5486,14821,175826,"59.339774449056605, 18.07990603171642",© Google,2023-03,59.33986803811617,18.08006776025551,DS2Aqa-rTeTuWbxrRp7Dcg,OK,"59.33986803811617, 18.08006776025551",1771.705405544592,POINT (18.08006776025551 59.33986803811617),POINT (675169.5325537061 6581949.134437684)
5487,14854,174051,"59.339953981132076, 18.07920230783582",© Google,2023-03,59.34003051233248,18.07926812836854,DB8MmRDwYDKyND4YCyGh1w,OK,"59.34003051233248, 18.07926812836854",1773.710283056627,POINT (18.07926812836854 59.34003051233248),POINT (675123.2402890957 6581965.110708667)
5488,14859,205543,"59.31266510566038, 18.089582235074626",© Google,2022-05,59.31290844989563,18.08977199019148,6GT1byWDBjeVo1Qj6sU8mQ,OK,"59.31290844989563, 18.08977199019148",1773.920939563406,POINT (18.08977199019148 59.31290844989563),POINT (675860.4560116264 6578974.685144859)
5489,14862,85572,"59.31607621509434, 18.043312389925372",© Google,2011-05,59.31610539482494,18.0434248224569,xvR4pPWEhD8n-Yg2l18fqQ,OK,"59.31610539482494, 18.0434248224569",1774.1742914465372,POINT (18.0434248224569 59.31610539482494),POINT (673207.4478933596 6579208.964953294)
5490,14948,119509,"59.3099721245283, 18.05826652238806",© Google,2022-07,59.31000080528143,18.05825779319381,jMtqceKwXf9Lieb0G84bbA,OK,"59.31000080528143, 18.05825779319381",1779.7365024828298,POINT (18.05825779319381 59.31000080528143),POINT (674082.4505820168 6578568.322337665)
5491,14972,209998,"59.336453105660375, 18.090989682835822",© Google,2023-03,59.3364556699184,18.09105484336208,Y96ZgO0h9ltv1XP0Ldf2yA,OK,"59.3364556699184, 18.09105484336208",1781.2000990196866,POINT (18.09105484336208 59.3364556699184),POINT (675811.7378061911 6581598.371860492)
5492,14986,145251,"59.34094140754717, 18.06811865671642",© Google,2022-06,59.34091885375732,18.06819913986113,wSW27cRr_a9Hue3m5WFMCw,OK,"59.34091885375732, 18.06819913986113",1781.748969424245,POINT (18.06819913986113 59.34091885375732),POINT (674489.4594960101 6582034.900222586)
5493,15004,76102,"59.328463928301886, 18.038562253731342",© Google,2017-06,59.32842477895267,18.03879743123841,dcmvnAOgt2GwaxDgdcqEAA,OK,"59.32842477895267, 18.03879743123841",1782.549843793388,POINT (18.03879743123841 59.32842477895267),POINT (672881.6198772999 6580567.8516482115)
